ROW,MOV_ID,TITLE,Budget,Reception,Recency,Length,Genre,Tempo,Fanfare
1636,2279,The Postman,0.3729,-1.2612,-0.8775,-0.1345,1.9466,-1.6466,0.5719
1637,2281,Hostel Part II,-0.346,-1.1524,0.0363,0.6479,-0.8388,0.0312,1.0832
1638,2282,The Last King of Scotland,-0.9106,1.2191,1.2027,-0.4735,-0.133,0.1649,-0.2663
1639,2284,Eye of the Needle,-0.4396,0.2518,-1.8771,0.3126,1.8234,1.1974,0.8471
1640,2286,Take This Job and Shove It,-0.5248,0.3784,-1.7707,0.3415,1.1939,1.9425,0.3781
1641,2287,Invasion U.S.A.,-0.3252,0.088,-1.7538,0.0948,2.282,0.6962,1.2384
1642,2288,The Babe,-0.6035,-0.5667,-1.2481,0.243,0.4354,2.0628,-0.4185
1643,2289,Home for the Holidays,-0.5099,0.1042,-0.544,-0.312,0.6734,1.2292,0.0359
1644,2293,The Big Lebowski,-0.2391,1.1433,-0.9331,-1.0881,0.3619,-1.3314,0.0512
1645,2295,Roll Bounce,-0.2795,-0.1298,0.2098,-0.8969,-0.0187,0.7649,0.2076
1646,2296,The Neverending Story II,-0.376,0.1026,-1.6343,1.1693,0.112,-0.9162,0.8073
1647,2298,The Phantom,-0.3776,0.0639,-0.9219,-0.0171,1.244,1.3404,0.4696
1648,2301,Max Keebles Big Move,-0.1918,-1.3668,-0.3675,0.4962,-1.2931,0.0205,0.1712
1649,2302,Wanderlust,-0.2746,-0.9426,0.8252,0.2961,-1.1856,-0.3824,0.9956
1650,2304,Small Time Crooks,-0.3367,0.9989,-0.8573,-1.0523,-2.0552,-3.9487,-0.0997
1651,2305,Fired Up,-0.3971,-1.297,0.1335,0.7313,-0.8067,-0.0393,0.4969
1652,2306,Hudson Hawk,-0.0341,-1.6274,-1.4515,0.4861,0.1084,-1.4987,0.2032
1653,2307,88 Minutes,0.0392,-2.6502,0.0685,-1.4767,0.8454,0.2093,-0.3744
1654,2309,Safe,-0.0324,-1.5034,0.0669,0.4472,0.2409,-1.2006,1.2699
1655,2310,Annapolis,-0.0085,-0.8978,-0.1677,-1.1212,0.5246,-0.0558,-0.1902
1656,2312,Rushmore,-0.6261,1.2642,0.2357,0.4982,-1.0387,-0.6113,1.8031
1657,2314,Firestarter,-0.4468,0.1852,-1.7638,0.2659,2.0878,0.845,1.0044
1658,2315,Win a Date with Tad Hamilton!,-0.0346,-1.2279,0.0704,0.0578,-1.844,-0.1556,0.779
1659,2316,The Devils Rejects,-0.3415,-0.591,0.3531,-1.236,-0.0559,0.9289,0.2077
1660,2317,Ghosts of the Abyss,-0.0569,1.0624,-0.0546,0.8467,-1.1387,-0.658,0.089
1661,2318,The Guardian,-0.3744,0.0199,-1.5214,1.3887,-0.4401,-0.0258,0.7702
1662,2320,The Hurt Locker,-0.8371,1.2281,1.366,-0.1361,0.1325,0.8395,0.5298
1663,2321,Splice,-0.0641,-0.1576,0.9849,-1.5141,1.209,-0.1379,1.7744
1664,2324,Wimbledon,-0.2731,-0.5912,0.4665,0.4206,-1.213,-0.0194,1.4261
1665,2327,Go,-0.3128,0.4236,-0.0066,0.5963,-1.3009,-0.3216,1.5283
1666,2328,crazy/beautiful,-0.513,-0.5635,0.0165,0.4579,-1.1171,-0.1896,1.063
1667,2331,They Call Me Bruce,-0.7054,0.0978,-1.747,1.7268,1.4306,-0.3454,1.4711
1668,2334,Dead Silence,-0.3684,-1.5312,-0.2667,0.6818,-0.8028,-0.0177,0.3997
1669,2335,Rebound,0.0206,-1.2951,-0.0356,-1.2524,-0.4627,0.7823,-0.7768
1670,2336,Bringing Out the Dead,-0.0185,1.6388,-0.0054,-1.6563,-1.5675,-0.854,-0.2204
1671,2338,54,-0.3712,-1.7151,-0.3889,0.8443,-0.9977,0.8656,0.1943
1672,2341,Unaccompanied Minors,-0.0632,-0.9562,0.1866,0.6931,-0.9869,0.1949,1.1225
1673,2342,True Crime,0.1147,1.0739,-1.0439,-1.9871,-0.5475,-2.8143,-0.5396
1674,2344,Deep Cover,-0.5435,-0.2176,-1.4089,0.0264,1.3974,0.885,-0.1618
1675,2345,Muppets from Space,-0.3285,-0.7759,-0.976,1.2917,-0.7208,0.3113,0.3483
1676,2350,Eye of the Beholder,-0.1652,-1.326,-0.3059,-1.3345,1.0337,0.0268,0.4165
1677,2351,Trainspotting,-0.5193,1.0289,-0.5327,0.6236,-0.1028,-1.5942,1.554
1678,2358,Young Adult,-0.4612,0.8006,1.4536,0.3985,-1.7005,-0.1048,1.7571
1679,2360,21 Grams,-0.7333,1.1154,1.1868,-0.6067,-0.1804,0.6145,0.4099
1680,2364,Supercop,-0.4218,-0.2881,-1.0176,1.3452,1.1919,-0.7497,1.7926
1681,2367,Jennifers Body,-0.2714,-0.6666,0.5862,-1.1546,0.0942,1.1893,0.668
1682,2369,I Love You to Death,-0.375,-0.506,-1.5449,0.6647,-0.2504,-1.5432,0.3234
1683,2371,Devil in a Blue Dress,-0.21,0.494,-0.7097,-0.7911,1.6049,-0.0757,1.1408
1684,2372,Vanity Fair,-0.5739,0.0999,0.8482,-0.7234,-1.1741,1.2261,0.0788
1685,2375,Adventureland,-0.1976,0.7045,0.7901,-0.7968,0.1953,0.9334,1.0802
1686,2376,Kung Pow! Enter the Fist,-0.2524,-0.7163,-0.861,1.0352,0.6331,-0.4961,1.6317
1687,2379,The Raven,-0.0141,-1.1561,0.5563,-1.4001,0.9755,-0.0107,0.6053
1688,2380,Confessions of a Dangerous Mind,-0.211,0.5459,0.4815,-1.0966,0.6415,0.0963,1.3474
1689,2382,Armored,-0.3203,-1.1278,-0.1672,0.7221,0.4787,-0.8304,1.4274
1690,2384,Marie Antoinette,-0.48,0.8704,1.0982,-0.7263,-0.7768,1.254,0.2643
1691,2390,The Kite Runner,-0.4255,0.4054,0.8742,-0.6685,-0.5091,0.3082,-0.4727
1692,2391,The Gospel,-0.7541,-0.8483,0.0548,0.9856,-1.1036,0.7043,0.7113
1693,2394,Pride & Glory,-0.1036,-0.4978,0.515,-1.1863,0.2752,0.1006,0.9137
1694,2398,High Plains Drifter,-0.4529,1.354,-3.1792,0.5435,-2.2525,-1.5762,-1.0201
1695,2401,Life as a House,-0.4427,-0.65,0.405,-1.0385,-0.6342,1.0208,-0.1849
1696,2403,Loser,-0.2821,-1.0026,-0.1512,0.3088,-1.4964,-0.3401,0.4991
1697,2405,Continental Divide,-0.5186,0.5376,-2.1871,-0.0027,0.43,1.1162,-0.6193
1698,2407,Billy Bathgate,-0.4326,0.3908,-1.3712,0.0271,1.3943,0.5844,0.0644
1699,2411,The Ghost Writer,-0.253,0.9019,0.7401,-1.3476,0.6602,-1.4883,0.8626
1700,2413,In America,-0.7318,0.98,1.0704,-0.6481,0.0097,0.4398,-0.4717
1701,2414,Catch and Release,-0.3497,-1.2113,0.4858,-0.8294,-0.0682,1.2591,0.1168
1702,2415,A Perfect Getaway,-0.2622,-0.9079,0.1512,0.375,0.0096,-1.0627,1.8358
1703,2419,Reversal of Fortune,-0.5827,1.5751,-0.5936,-0.0615,1.1274,0.9276,1.369
1704,2425,Bait,0.0699,-0.8101,-0.3514,-1.4524,0.6282,-0.6524,0.3935
1705,2426,Jackie Chans First Strike,-0.4705,-0.302,-0.9901,1.2334,1.2243,-0.7376,1.7887
1706,2428,Alpha Dog,-0.3253,-0.2637,0.6744,-0.7782,-0.3759,1.0971,0.1099
1707,2430,Youth in Revolt,-0.4457,0.0396,0.9489,0.2397,-1.0514,-0.3841,1.7713
1708,2431,Quick Change,-0.4272,-0.3768,-1.0094,1.0564,0.5872,-0.4273,1.5953
1709,2435,The Corruptor,-0.1942,-0.1635,-0.5536,-1.4064,1.3401,-0.6248,0.919
1710,2437,Arthur and the Invisibles,0.0527,-0.844,0.1152,-0.8903,0.3817,0.2705,-0.9697
1711,2440,The Adventures of Pinocchio,-0.4731,-0.3046,-0.8688,1.4974,0.7496,-0.1958,1.6714
1712,2441,Ponyo,-0.3658,1.6975,0.8893,-0.4377,0.8189,0.6401,1.1263
1713,2446,Twilight,-0.3474,-0.1677,-1.0898,1.1879,0.8318,-1.1822,1.5433
1714,2447,The Box,-0.1193,-1.0927,0.2363,-1.1246,1.0535,0.0064,0.7851
1715,2449,Judy Moody and the NOT Bummer Summer,-0.2884,-1.8089,0.2376,0.2083,-1.3033,-0.1979,0.3586
1716,2452,Lions for Lambs,-0.2476,-0.3505,0.6285,0.124,-2.2704,0.0592,0.5012
1717,2454,Solaris,0.2459,0.5885,0.0207,-1.3982,-0.9467,-4.2025,1.6503
1718,2458,Election,-0.3989,1.6575,0.4593,-1.0273,-0.0593,0.5172,1.1856
1719,2460,Music of the Heart,-0.3626,0.1368,-0.2474,-1.2981,-1.3879,0.2113,-0.7641
1720,2461,Once Around,-0.623,0.6068,-1.5243,-0.0235,-0.1689,0.9013,-1.0216
1721,2463,I Love You Beth Cooper,0.0478,-0.4105,-0.1003,-1.4204,-0.9633,-0.0893,-1.1224
1722,2466,Radio Days,-0.7806,1.1927,-2.3814,0.3674,-2.4258,-2.2367,-1.9773
1723,2468,My Soul to Take,-0.1162,-1.0724,-0.3199,-1.5067,-0.6157,-0.2448,-1.1377
1724,2469,Tristan and Isolde,-0.1371,-0.2652,0.3115,-0.7971,-0.1826,0.5053,0.1042
1725,2470,Flirting with Disaster,-0.5513,1.1406,-0.3713,1.1978,-0.4006,-0.1361,1.5565
1726,2476,The Girl Next Door,-0.2017,-1.0096,0.1644,-0.8741,0.0514,1.0694,-0.2591
1727,2478,Wild at Heart,-0.5282,0.3396,-0.9186,-0.4711,1.1702,-0.494,0.0929
1728,2479,The Chamber,-0.3069,-0.3664,-0.7791,-0.8926,0.2833,0.3403,-0.0396
1729,2482,Maximum Risk,-0.2325,-0.1643,-1.0946,-0.2522,2.2319,0.6214,1.3224
1730,2487,Hollywoodland,-0.3792,-0.2706,0.5745,-0.7037,-0.2994,1.3538,0.5245
1731,2488,Snow Falling on Cedars,-0.4786,-0.0937,0.2842,-0.9163,-1.2955,0.992,-0.7455
1732,2490,Halloween III: Season of the Witch,-0.6116,0.0567,-1.6812,1.8357,0.1311,0.6162,1.4155
1733,2492,Dark City,-0.069,-0.4015,-0.6565,-1.023,2.4021,-0.612,1.5034
1734,2496,Capitalism: A Love Story,-0.5143,0.4297,0.8228,-0.7281,-0.5997,0.8494,0.3092
1735,2497,Memoirs of an Invisible Man,-0.3576,-0.0178,-1.7305,0.8812,0.1394,-1.5442,1.1008
1736,2500,Lockout,-0.0378,-1.4529,0.4748,-1.4057,2.1631,-0.6941,1.4475
1737,2502,The Mosquito Coast,-0.4398,0.4703,-1.7341,-0.4367,1.4287,-0.7875,-0.0257
1738,2504,The Messenger: The Story of Joan of Arc,0.0077,-0.298,0.2371,-0.6654,-0.8092,0.3414,-0.1171
1739,2507,Amelia,-0.554,-0.167,1.116,-0.8371,-1.0116,1.2721,-0.6161
1740,2509,Supernova,0.2115,-1.5659,-0.9407,-0.245,0.7526,-3.3584,0.3438
1741,2511,Alex and Emma,-0.098,-0.5908,0.0025,-1.7334,-0.8287,0.0848,-0.723
1742,2514,Disaster Movie,-0.2729,-2.8471,-0.5591,0.6041,-1.1111,0.2364,-0.5807
1743,2516,Prince of Darkness,-0.5054,0.5605,-1.8645,-0.3397,0.4586,0.5446,-0.5133
1744,2521,Diner,-0.7786,1.5669,-1.912,-0.0745,-0.3564,0.2518,-1.5669
1745,2528,The Good Girl,-0.7122,0.5966,0.6227,0.426,-0.9333,-0.3501,1.9265
1746,2530,Whats Your Number?,-0.1853,-1.9208,0.5921,-1.2133,-0.0594,1.3843,-0.0945
1747,2535,Follow That Bird,-0.5545,-0.1098,-1.7832,1.4338,0.513,-0.4966,0.8945
1748,2536,Candyman: Farewell to the Flesh,-0.2871,0.2855,-1.1254,1.4703,-0.3961,-0.0372,1.077
1749,2537,Hot Rod,-0.16,-1.8373,0.1755,0.2737,0.3055,-0.7625,1.4454
1750,2541,Monsoon Wedding,-0.812,0.9338,1.0376,-0.2293,0.7672,0.2272,-0.3351
1751,2544,One Day,-0.3259,-0.1075,1.3541,-1.3677,-0.05,0.7642,0.9033
1752,2545,The Milagro Beanfield War,-0.7433,0.6798,-1.5915,0.2426,0.4718,0.9691,-0.5866
1753,2548,Letters from Iwo Jima,-0.4333,1.9522,0.1783,-1.579,-2.0844,-1.7318,-0.9596
1754,2554,The Wings of the Dove,-0.7244,0.6448,-0.2687,-0.1375,-0.2452,1.9651,-0.4925
1755,2556,Crank: High Voltage,-0.1116,-2.1009,-0.4817,0.4322,0.6652,-1.2631,0.7851
1756,2557,Nixon,-0.3596,0.6442,-0.8964,-0.3397,-0.8322,-1.624,-0.5539
1757,2560,Warrior,-0.148,0.1281,0.7797,-1.1647,0.891,-0.6197,1.9677
1758,2561,Crooklyn,-0.4867,0.695,-1.1468,-0.81,-0.882,0.1961,-1.1022
1759,2564,Osmosis Jones,-0.2033,-0.446,-0.1659,0.1859,-1.6556,-0.7276,0.6175
1760,2567,The Namesake,-0.8979,0.9429,1.0651,-0.3618,0.0428,0.7951,0.2172
1761,2568,Envy,-0.1046,-0.7457,-0.241,-0.4815,-2.2869,-1.8563,-0.2249
1762,2571,Shaun of the Dead,-0.5783,0.8088,0.6726,0.8418,-0.6434,-0.3358,1.9368
1763,2573,De-Lovely,-0.7952,-0.2877,0.6977,-0.6734,-0.4713,1.0131,-0.5695
1764,2574,The Grifters,-0.5044,1.6465,-1.1828,-0.7479,0.6673,-0.3566,0.2928
1765,2575,Bio-Dome,-0.4241,-4.0553,-1.3164,1.0388,-0.7026,0.7344,-1.6829
1766,2576,Secrets & Lies,-0.8792,2.0422,-0.0016,-0.3537,-0.3397,0.692,1.2212
1767,2578,Alfie,-0.0538,-0.7612,0.3698,-1.0668,-0.5167,1.2719,-0.5566
1768,2581,Ghost Town,-0.3232,0.3197,0.7228,-1.0987,0.7792,0.4206,1.242
1769,2583,The Comebacks,-0.2614,-2.5517,-0.3136,0.4874,-0.9775,0.3904,-0.1191
1770,2585,Ghosts of Mississippi,-0.5175,0.4341,-1.1033,0.12,-0.8029,1.115,-1.1818
1771,2587,The Tree of Life,-0.6362,1.3808,1.7077,-0.6612,-0.3461,0.4267,0.9586
1772,2592,Case 39,-0.2083,-2.3069,-0.1489,-0.9768,1.2085,0.4028,-0.2684
1773,2595,Trespass,-0.3458,0.1437,-1.7962,-0.6218,1.7321,-0.9181,-0.2192
1774,2596,Daddy Day Camp,-0.3465,-3.3245,-0.1667,0.6021,-0.9239,0.4588,-0.6319
1775,2597,Enchanted April,-0.6594,0.7922,-1.446,-0.0561,-0.103,0.9883,-1.2653
1776,2598,Rosewood,-0.464,0.5788,-0.4163,-0.4095,-1.0744,1.1572,-0.8366
1777,2600,Dr. T and the Women,-0.3911,0.6981,0.3821,-1.3261,-0.6116,0.1743,0.6138
1778,2603,The Rum Diary,-0.0261,-0.5931,0.9649,-1.3176,1.2586,-0.2271,1.6388
1779,2605,Flyboys,-0.2503,-0.8633,0.4145,-0.58,0.0125,1.4198,-0.0243
1780,2608,25th Hour,-0.7525,0.9226,0.4949,-1.0979,-0.1269,-1.5925,-0.7039
1781,2609,Clockers,-0.3127,0.749,-1.0429,-0.9889,-0.1327,-0.8906,-0.0578
1782,2611,Whip It,-0.4836,0.2835,0.849,-0.7871,0.3283,1.184,1.2874
1783,2613,House of Sand and Fog,-0.8335,0.3407,1.4443,-0.518,0.7724,0.0784,0.1131
1784,2617,The Concorde: Airport 79,-0.4714,0.2432,-2.0018,0.4219,1.8134,1.0709,0.9731
1785,2618,Religulous,-0.6139,0.1498,0.6177,-0.8897,-0.4841,1.2019,-0.2215
1786,2619,They Live,-0.2208,-0.5155,-1.9609,0.4301,0.977,-2.5765,1.368
1787,2621,The Quiet American,-0.5812,1.3171,0.991,-0.8066,0.2607,-0.728,-0.2436
1788,2624,Living Out Loud,-0.6231,0.382,-0.2473,-0.5984,-0.1765,1.4017,-0.0228
1789,2625,Volver,-0.5353,1.6383,0.8406,-1.1487,-0.2292,-0.6528,-0.0481
1790,2628,The Honeymooners,-0.3397,-1.7946,0.0915,0.0752,-1.307,-0.2455,0.082
1791,2631,Mr. Wrong,-0.6041,-0.1608,-0.7751,1.6858,-0.0626,0.5427,1.2274
1792,2633,Shoot Em Up,-0.1527,-1.299,0.3022,0.1422,0.5069,-0.8811,1.8644
1793,2634,Rachel Getting Married,-0.6918,1.5982,0.8697,-1.0849,-0.698,-0.7283,-0.8311
1794,2636,I Heart Huckabees,-0.4793,0.5411,0.6954,-1.1401,-0.0654,0.4569,0.454
1795,2637,The Evening Star,-0.6788,0.1688,-0.6229,0.5824,0.5653,1.805,0.0451
1796,2638,Undisputed,-0.5398,-0.0417,0.0728,0.0596,-2.1257,-0.7792,0.2798
1797,2639,Silent House,-0.3013,-1.1131,0.7102,0.374,-0.6726,-0.0144,1.251
1798,2644,The New World,-0.6004,1.0387,1.2431,-0.5268,-1.0924,1.0004,0.7284
1799,2645,"House of 1,000 Corpses",-0.6628,-1.2072,-0.3029,0.7156,-0.7061,-0.122,0.3137
1800,2649,An Education,-0.8781,0.8249,1.3475,0.9357,-1.5043,0.6604,1.5878
1801,2651,I Think I Love My Wife,-0.4495,-1.1862,0.4049,0.3818,-1.123,0.2715,1.1003
1802,2654,Gattaca,-0.2066,0.0274,-0.6638,-0.7044,2.4165,-0.5087,1.413
1803,2655,Freedomland,-0.0623,-1.717,0.3063,-1.2074,0.101,0.9086,-0.1316
1804,2658,The Weather Man,0.162,0.3828,0.4076,-1.0071,-1.2249,1.0578,-0.3417
1805,2659,Why Do Fools Fall in Love?,-0.5828,0.2494,-0.6424,0.3153,0.4627,1.8111,0.0441
1806,2661,Ready to Rumble,-0.2027,-1.6444,-0.7026,-1.3225,-0.5814,0.6635,-1.1866
1807,2664,Miss Pettigrew Lives for a Day,-0.7048,0.1946,1.0279,0.8895,-0.9174,0.331,1.3075
1808,2666,True Romance,-0.1702,0.3812,-1.3402,-0.8753,0.577,-0.8601,-0.0155
1809,2667,Confidence,-0.2512,-0.5343,0.1461,-0.3081,-0.4269,-1.7689,1.9936
1810,2668,12 Rounds,-0.0686,-1.2458,-0.9704,-1.3369,0.7576,-1.2444,-0.9446
1811,2669,Ill Be Home for Christmas,-0.5934,-0.2251,-0.6297,1.4866,-0.0478,0.6141,1.2676
1812,2672,Let Me In,-0.2672,0.7233,1.1203,-0.8956,0.1834,0.8381,1.6053
1813,2675,Soul Men,-0.2857,-0.6116,0.1588,-0.9645,0.1061,0.7675,-0.1815
1814,2676,Holy Man,-0.2119,-1.3194,-0.3694,-0.461,0.4931,1.3624,-0.4296
1815,2677,Extraordinary Measures,-0.2163,-0.916,0.6601,-1.1129,-0.4034,1.2725,-0.0815
1816,2679,Sunshine Cleaning,-0.6053,0.2118,0.9776,-0.6672,0.6734,0.9805,0.4558
1817,2682,Chasing Amy,-0.5786,0.6565,-0.4136,-0.8673,-0.1107,0.4396,-0.4014
1818,2683,The Gift,-0.0062,0.6269,-0.2542,-0.9809,0.5792,-0.9304,-0.015
1819,2684,Big Night,-0.7757,1.2872,0.0204,-0.1299,0.3681,1.6194,0.6671
1820,2685,Blow Out,-0.2685,0.4025,-2.5476,-0.4823,1.1496,-0.5042,-0.2465
1821,2689,Zoom,-0.2114,-2.1505,-0.448,0.435,-0.1023,-0.6563,0.2906
1822,2695,The Darjeeling Limited,-0.5375,0.6653,0.8485,0.3456,-1.046,-0.9892,1.191
1823,2696,Sydney White,-0.4049,-1.4763,0.0195,0.6262,-0.7737,0.0747,0.5733
1824,2701,Meet Dave,0.1821,-1.643,0.0136,-0.236,-0.4909,-1.7285,0.6465
1825,2702,Strictly Ballroom,-0.783,0.5249,-0.624,1.3475,-0.9278,0.4368,0.8214
1826,2703,Dave Chappelles Block Party,-0.6795,0.1527,-0.6052,-0.4756,0.3065,0.7249,-0.2664
1827,2704,Knockaround Guys,-0.2778,-2.3118,-0.0514,0.277,-0.0369,-0.5377,0.7169
1828,2705,Used Cars,-0.1873,1.0257,-2.5542,-0.0919,-0.3717,0.5211,-0.7025
1829,2707,Gone,-0.2693,-2.1605,0.072,0.5342,0.5584,-0.6838,0.9403
1830,2709,Surviving Christmas,0.081,-2.1558,-0.0857,0.1442,-1.6409,-0.2627,-0.1461
1831,2710,Rock-A-Doodle,-0.5871,-0.1079,-1.1989,1.387,0.0314,0.224,0.5635
1832,2713,The Muse,-0.6099,-0.2029,0.1707,0.3794,-1.1539,-0.383,1.2353
1833,2721,The Conspirator,-0.56,0.2977,1.2299,-1.1123,-1.478,0.9414,-0.4765
1834,2724,Fair Game,-0.1461,-2.7555,-1.0623,0.6195,0.5791,-0.5912,0.3863
1835,2726,Mulholland Falls,-0.2376,-0.2251,-1.4546,-0.3948,1.6555,-0.1717,0.1515
1836,2727,Army of Darkness,-0.1326,0.3775,-1.1284,0.8309,-1.1931,-0.6092,0.2002
1837,2729,Material Girls,-0.475,-1.9345,-0.2363,0.7575,-0.8054,-0.2678,-0.2592
1838,2730,Moon Over Parador,-0.6399,0.3088,-1.3218,0.2792,0.9819,1.939,0.3027
1839,2731,Double Team,-0.3162,-0.1522,-0.9711,-0.0897,2.1116,0.6001,1.1679
1840,2732,The Shipping News,-0.5766,0.2808,0.2486,-1.0965,-0.6243,0.0414,-1.1122
1841,2735,Manhattan Murder Mystery,-0.5735,1.1707,-2.1526,-1.251,-0.1988,-2.4314,-2.2579
1842,2737,Casanova,-0.3974,0.3468,0.6809,-1.4018,-1.113,0.2221,-0.6571
1843,2739,The Lives of Others,-0.7843,1.1438,1.4907,-0.0764,0.3898,0.5442,0.6888
1844,2740,Lords of Dogtown,-0.2374,-0.1615,0.5707,-1.2078,-0.7549,1.0864,0.047
1845,2742,Brotherhood of the Wolf,-0.5365,-0.5666,0.3548,-0.2388,1.1964,-0.1027,0.0325
1846,2745,Bobby,-0.4396,-0.1628,0.7774,-0.7727,-0.1573,1.1632,0.4255
1847,2746,Jane Eyre,-0.7513,1.0786,1.6382,-0.4111,0.744,0.2686,0.6396
1848,2748,"The Adventures of Priscilla, Queen of the Desert",-0.697,0.1174,-0.6527,-0.2544,0.7363,1.3227,-0.1591
1849,2749,"Be Kind, Rewind",-0.5947,0.2019,-0.3815,-0.3688,0.5541,0.4825,-0.674
1850,2750,For Love or Money,-0.2539,-0.0171,-1.4342,1.4209,-0.969,-0.1412,0.2352
1851,2753,Big Trouble in Little China,-0.7023,0.3565,-1.7122,1.398,-0.8291,-0.4992,-0.0084
1852,2754,Michael Collins,-0.6668,0.5957,-0.6629,-0.5164,-1.2884,0.548,-1.1252
1853,2759,House of Flying Daggers,-0.3034,1.3492,0.7275,-1.2817,0.6067,-0.995,1.1652
1854,2760,Mrs. Henderson Presents,-0.8021,1.3431,1.1028,-0.9701,-0.4925,-0.4519,-1.3616
1855,2761,Doomsday,-0.2891,-0.3478,-0.1064,-0.7139,1.8004,-0.0511,0.9508
1856,2773,Das Boot,-0.5021,1.3467,-1.5543,0.8822,-0.2295,0.386,0.5462
1857,2776,The End of the Affair,-0.5225,0.8518,0.0581,-1.3353,-0.3676,-0.3623,-0.538
1858,2777,Office Space,-0.5175,0.1124,-0.0208,0.6296,-0.9002,-0.0123,1.5824
1859,2778,Extract,-0.5376,-0.1785,0.7709,0.2915,-1.0878,-0.2798,1.5727
1860,2779,Dracula: Dead and Loving It,-0.5839,-0.2379,-0.901,1.5475,-0.1183,0.2662,0.7495
1861,2782,Stay Tuned,-0.4432,-0.5086,-1.6041,1.0383,-0.0652,-0.7326,0.4717
1862,2784,Glengarry Glen Ross,-0.7114,1.0806,-0.8743,-0.1459,0.298,1.2123,-0.2542
1863,2785,Drive Angry,-0.0718,-1.4251,0.1465,-1.1256,1.4167,-0.1005,0.3154
1864,2787,Deconstructing Harry,-0.5708,0.9547,-1.3788,-0.6372,-2.0171,-3.5592,-0.6796
1865,2788,Fear and Loathing in Las Vegas,-0.4853,-0.1875,-0.7294,-0.8419,-0.2605,0.3092,-0.5695
1866,2792,After Hours,-0.7616,2.1275,-1.6692,1.1474,-1.273,-1.5695,0.0076
1867,2794,Play Misty for Me,-0.2434,1.4361,-3.5757,-1.0669,0.2912,-1.899,-1.0266
1868,2797,Not Easily Broken,-0.7708,-1.113,0.2018,0.8169,-1.2304,0.1664,0.2808
1869,2800,Were No Angels,-0.6516,0.7705,-1.703,-0.4126,0.0108,0.4825,-0.8358
1870,2801,Jonah Hex,0.0518,-1.5751,0.8877,0.071,-1.6992,0.3231,0.488
1871,2804,Scoop,-0.4477,0.5016,-0.2333,-0.9822,-2.9722,-3.4518,-1.3876
1872,2808,Narc,-0.374,0.1878,0.2813,-1.1541,1.5807,-0.2972,1.4208
1873,2810,The Newton Boys,-0.2357,0.4899,-0.7806,-1.2134,0.7035,-1.1587,0.2442
1874,2812,Head Over Heels,-0.2628,-1.2324,-0.3272,-0.0144,-1.7276,-0.5252,0.1924
1875,2814,Raise Your Voice,-0.3868,-1.6502,-0.1062,-0.9543,-0.5483,1.7377,-0.6638
1876,2816,The Perfect Score,-0.1743,-1.3642,-0.2847,-1.4378,-0.4959,0.4993,-1.0159
1877,2817,Stardust Memories,-0.8602,1.1999,-3.0008,0.2638,-2.1224,-2.4525,-1.3086
1878,2818,Deal of the Century,-0.5054,0.1795,-1.923,1.5662,-0.5526,0.1103,0.7233
1879,2821,Look Whos Talking Now,-0.5878,-0.1708,-0.928,1.6311,-0.0687,0.5943,1.3217
1880,2822,Pandorum,-0.1729,-2.3045,-0.4214,-0.883,1.5342,0.2967,-0.1358
1881,2823,Straw Dogs,-0.148,-1.1206,0.3516,-1.6127,0.8455,-0.2897,0.6253
1882,2826,White Squall,-0.0852,0.5259,-1.2695,-1.2273,-0.2769,-1.572,-0.6198
1883,2828,The Year of Living Dangerously,-0.5425,0.9203,-1.7796,-0.0372,0.7305,0.1623,-0.4053
1884,2830,Kinsey,-0.7297,1.3727,1.2024,-0.2893,-0.8149,1.0653,-0.1551
1885,2831,House of the Dead,-0.5264,-2.9775,-0.5936,0.3842,-1.0652,0.0888,-0.6142
1886,2832,Pathfinder: Legend of the Ghost Warrior,-0.3442,-0.9629,-0.4693,1.1685,-0.1717,-0.1013,0.5081
1887,2833,In the Mix,-0.3727,-2.6005,-0.3133,0.5658,0.0676,-0.5762,0.2763
1888,2835,Win Win,-0.7871,1.2333,1.5437,-0.5642,0.7722,0.29,0.49
1889,2836,Lost in America,-0.8655,0.2409,-1.681,1.6108,-0.1322,0.1215,0.5105
1890,2837,Facing the Giants,-0.8811,-0.8945,-0.3166,-0.0561,0.2171,1.6528,-0.9418
1891,2838,Domino,0.1394,-0.7798,-0.1007,-2.0484,0.2889,-1.8183,0.0397
1892,2839,The Great Raid,-0.3786,0.0143,0.534,-0.6509,-0.2145,0.2168,-0.5678
1893,2840,Sunset Park,-0.6808,-0.1039,-0.7425,1.7343,-0.4244,0.8519,1.0916
1894,2841,Henry V,-0.8079,0.9944,-1.1496,0.2277,0.0914,1.0876,0.2839
1895,2843,The Fountain,-0.2246,-0.2531,0.5946,-0.03,0.1213,-1.9614,2.0351
1896,2845,Prom,-0.4049,-1.0902,0.4977,-1.1538,-0.5711,1.6844,0.0422
1897,2847,A Family Thing,-0.659,1.061,-0.2252,0.1095,0.5453,1.8192,0.7955
1898,2849,Possession,-0.5261,0.1281,0.2958,-1.2095,-0.0571,0.0628,-0.5288
1899,2851,The Girl with the Dragon Tattoo,-0.6329,1.0307,1.362,-0.2196,1.5084,-0.5431,1.8639
1900,2853,Mrs. Winterbourne,-0.4121,-0.8541,-0.5101,-0.5435,0.397,1.375,-0.3129
1901,2854,Spirited Away,-0.3512,2.0962,0.9717,-0.2488,0.5668,0.4061,1.3607
